layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12148667957521808,1.5192627869508706,587.5655992014559,2.7690563607834195,7.62231295700081,6.717491178444987,7.608394386635883,0.8812930164819881,45375.32044492423,4.6568197050848505,6.284076485337754,7.303851485537958,4.89257082888882,7.608394386635883
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.16100830946141553,2.527680452276754,697.2819504684885,2.843408423395953,11.421893492546078,9.535092758835539,6.836100064503554,0.8348084111498795,71122.73282448627,4.852008435642026,6.8121221238760485,10.165363346403803,5.282949881933901,6.836100064503554
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.10574753757563493,0.3627520870004399,1277.0703723282243,3.10621482950441,5.071882077678579,1.0163797174027323,1.5863352760776226,0.20039498194877856,1028098.3852991904,6.012034677060042,31.000924267638265,2.7580334125761072,0.6924480964005475,1.5796656020616198
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1808030561534184,5.353337122403924,519.4348459731586,2.715531080653777,19.54450377209633,12.805834980067585,4.5207878508845845,0.6552141271732088,59682.64119236755,4.775848034134345,8.288988188851777,13.290491167892192,3.887661308665914,4.5207878508845845
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.18639884067610946,0.9050154707005393,613.2137249385473,2.7876118666623917,7.00319349156114,4.911218431062483,5.026696897221121,0.7012826986689016,74806.79263969295,4.873941034655882,7.950037472629891,6.041049347341613,3.391266462720564,5.026696897221121
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.11401596149598114,1.6094914798632465,2234.5694786315266,3.3491938625619095,10.65694887917948,4.400786241484854,2.5879145069790783,0.41294992510311157,1929468.9764154332,6.285437800020707,16.220823198965988,5.497104273846454,1.775374391007881,2.4279656759735695
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.19827946171966848,0.5925741576741211,554.7715437831603,2.7441141764551467,5.590059688129519,3.6172407609880213,4.436949248612834,0.6470844611318239,69365.55920439534,4.8411438917784695,8.481471403765068,4.893246891316541,2.7004065346832964,4.436949248612834
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.18163559987020672,9.209915332582685,655.3610016337889,2.8164805943866615,27.049574343292697,19.457686265893656,5.240036193394019,0.7193342867045318,81964.70913767739,4.913626902068791,7.830797576158184,19.871208654869662,4.7508083848849045,5.240036193394019
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0516482813976058,1.6611876398309366,3759.162569898796,3.575091107752462,10.686305216165794,7.757276459180291,5.319957812185733,0.7259081883086597,2656281.0694775414,6.424274027196264,9.849981486177468,8.309396163344816,2.822971953838671,5.200651821996946
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1682559955310905,1.094581992543316,590.9702513880834,2.7715656196576126,7.835662352515938,5.410551621305434,4.903468797031755,0.6905034160345321,71224.23991707778,4.8526278232806925,8.027666642329851,6.39643525220705,3.3550167580739836,4.903468797031755
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.19879879698765762,0.38422351806466576,664.9988066740823,2.822820865971787,4.500442840873287,3.2572510098493415,5.293736656160591,0.7237623329568361,83537.10084224073,4.921879398986738,7.800408331391114,4.649636012012158,2.772394020673974,5.293736656160591
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
