layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12142440403344595,1.6286298986550019,539.0551776734853,2.7316332218335524,7.909691472292669,6.5409378648137135,6.713551722131312,0.8269523391305914,43282.67608614535,4.636314104536514,6.606507032087071,6.979152711234009,4.1751246320202,6.713551722131312
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12712077707780944,0.9806669949893323,958.7052333747055,2.9816850981020173,6.633502988108415,6.67264348639491,10.136789468905516,1.0059004267212452,90671.28476125753,4.95746976948279,5.928390164463666,7.418078837699621,5.943576999428983,10.136789468905516
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07262538658663453,0.20576884594051287,498.6778378600888,2.6978200678194435,3.88076384316718,0.16784734481732178,1.1047171857422238,0.043251110245435015,225107.0130729733,5.352389025393451,124.75148279478844,1.4485704725391493,0.1959581091821907,1.0788860033074323
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.11308979420648324,1.51562536506001,371.5142050465173,2.569975423898412,8.268683903287144,4.723054470058499,3.725613943005311,0.5711978502625901,37046.9959214314,4.568752997534234,8.998547255445542,5.371167734301764,2.4772738210711256,3.725613943005311
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0687183272606533,1.2209740920258743,589.4589484157149,2.7704535649911985,7.225770720831165,6.261931534674004,7.35547767394356,0.8666108816076172,47238.516282664816,4.674296248374779,6.393765930683525,6.613238527576846,3.728571162428345,7.35547767394356
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08818057238215316,0.18801321755357867,532.3716161235876,2.7262148926149843,3.543395664342735,0.7037964790041537,1.5798725050865723,0.19862204102309894,179393.930042798,5.25380774420687,27.45128263280646,1.947018356418661,0.22246570395256893,1.4037217402150017
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.14203902949512592,0.6540340815073209,353.42546433869313,2.5482978372572433,5.288788282282581,3.0484728433621586,3.770534237434062,0.5764028886492829,33127.8145157554,4.520192785865204,8.842071708657853,4.028689838973156,2.039003619155619,3.770534237434062
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08868512256608552,1.0065635677473215,781.5068643947886,2.892932797013793,6.513175716180875,6.243910519370278,9.09197820406696,0.9586583859327403,67174.92776467247,4.827207208094845,6.035377856104754,6.7711139105230576,4.77100224235739,9.09197820406696
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08365012447557052,0.27641795678635017,709.3194910722916,2.85084189379586,4.258919647662049,1.5170594335321224,2.270950006045655,0.35620757352511173,221552.27507238212,5.345476214066608,16.006632680957768,2.3876517995300546,0.3588883473571671,2.270950006045655
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.09792176776577555,0.5351134465196923,314.9606405838493,2.49825628507449,4.426397879186468,3.072139520678122,4.943671042278665,0.6940495645734299,20066.10154045864,4.302463005575549,7.199071687653731,3.8224000740538138,1.957141981232405,4.943671042278665
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08911996558401392,0.566888876456873,644.4818888656575,2.8092107173818603,4.886394333797741,4.32788379491178,7.686008967682847,0.8857008868435139,54040.64799069135,4.732720547920207,6.343475001799774,5.179720212947294,3.4220931466568403,7.686008967682847
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
