layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.09290997522550115,3.041961018545555,393.0355174177146,2.5944317980129536,11.08904332540295,7.660096337061993,4.90659972587815,0.6907806302383297,31483.49704115376,4.498082965787577,7.511593940084381,7.866813261019038,3.4211796959215244,4.90659972587815
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.09949748490884791,1.0937524969110237,726.8244624099041,2.861429535739535,6.787594205365021,6.234381314909965,8.288891782246994,0.9184964696301691,63732.74172657119,4.804362601848901,6.23068162013009,6.852380986358203,4.706510715739072,8.288891782246994
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.03993284881899728,0.22178586113193227,388.21182923739724,2.589068764679998,3.6706554230590567,0.15810752027251343,1.1042651740494003,0.04307337574627191,136478.47265452566,5.135064153613724,120.21666376608928,1.331806073634021,0.18033238590167247,1.1042651740494003
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0978106729471,1.131677454935083,328.4720385299731,2.516498405771028,6.658387274675415,3.7725277847319214,3.6862332477092314,0.5665828118890585,29269.41211956285,4.466413999652997,8.883073587709818,4.473300335096209,2.1748497629786776,3.6862332477092314
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.06430442281300136,0.9985605192740223,598.4722051938469,2.7770439853000854,6.2838856060931665,5.840072941723314,8.499099086437512,0.9293728924760326,42141.993727445326,4.624715078124138,5.976167387239998,6.146978380493923,3.694265703671522,8.499099086437512
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07081382690138327,0.1576297800024182,498.9435228258552,2.698051389083867,3.2124393926368513,0.7520699652159547,1.7143985824838908,0.23411179894623216,145208.14559307063,5.1619909792215015,23.04925596427134,2.03180057696443,0.1872677381695195,1.6178825559973484
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12002667938355516,0.6999031118962574,344.208026939113,2.5368209938669497,5.426575950063729,3.148243752074227,3.8032326774552376,0.5801528958674677,31152.226502374328,4.493489091866432,8.745353205808941,4.051663635168491,2.025797831136449,3.8032326774552376
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0682078876642318,0.8314418821701105,687.3712399796152,2.8371913570426233,5.553994741191219,5.297198477424408,8.99008261199935,0.9537636825864669,52555.60398527158,4.72061903149878,5.949464021000626,5.827882176553247,4.144022257172189,8.99008261199935
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07442688819487697,0.2501154888293708,785.1579728043959,2.8949570450445954,4.042786247397039,1.8276195785025373,2.831843882382419,0.4520693073197367,217693.15960301884,5.337844782769454,12.807580599569741,2.699341603402777,0.3693281174012171,2.0161276496332374
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0951350285081731,0.5245037192955676,328.55049570695326,2.5166021267772782,4.557357301639048,2.981504208717236,4.5104283374743925,0.6542177870593868,23932.411769505816,4.37898646649517,7.693468984048986,3.785852066306022,1.8161540440992776,4.5104283374743925
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07461623984290627,0.40368850042803345,475.080691005976,2.6767673794826283,4.254640740474935,3.406496121539412,6.319085529910111,0.8006542336543211,35717.456568423164,4.552880525310935,6.686450322670274,4.254704523511174,2.1796621800688043,6.319085529910111
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
