layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.051829249531959,0.23516456700772725,182.99096330916532,2.2624296433814295,3.10337583091433,1.8162471195043846,3.8481221087525634,0.5852488446329345,8701.826944798086,3.9396104421299247,7.731513403671614,2.596562771887168,0.700678029201207,3.8481221087525634
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.05962322763993955,0.3867226493992693,970.7066598475305,2.9870880092523397,3.99554076144916,5.052941902500951,18.392692681961467,1.264645314410027,51230.748850410404,4.709530704094652,4.723993320840087,5.5293602010887675,4.627579719322893,18.392692681961467
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.04830385149125249,0.07952366398689714,843.1930251183843,2.9259270054050863,2.1848759073109743,1.915042288999199,7.524875852322142,0.8764993392032632,94483.21694089993,4.97535467160691,6.676392952137877,3.1909745924925295,0.18682199557850251,6.827252232276358
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08892489854323105,0.36351905488120156,845.2453836820639,2.926982807539692,3.6959294648404124,4.328917914476554,14.834276755042193,1.171266377147561,48161.41497380385,4.682699237931823,4.997979733129381,5.065527994712356,4.271847688564034,14.834276755042193
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1020419413148329,0.09256585705870997,2486.648511302953,3.395614401920676,2.2487816848947064,4.9870228399434495,165.06515228334086,2.217655396894143,37460.48595497071,4.573573406947209,3.062346302023552,5.732770256686131,2.9161699866753876,165.06515228334086
12,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
