layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0677110017833348,1.1463879586312695,368.46583502473726,2.566397225307417,6.616131091834881,4.4305520430675225,4.673680792313603,0.6696590471938151,29049.282057037613,4.463135403421019,7.664787733584196,4.898675035025034,2.468450338652945,4.673680792313603
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1243060466637228,1.662467640584395,474.98091338183826,2.6766761582996237,8.246528442213876,5.725030412422141,4.945784747801493,0.6942352109180613,45615.990096886526,4.659117105681186,7.7111506769009,6.367978606687093,3.3260024072819516,4.945784747801493
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.05112061244194532,0.2790323212294656,529.1661860017174,2.7235920847557273,4.3715603655344415,0.48754697050401596,1.2927870417587892,0.11152699030484767,216599.36506375522,5.335657179206607,48.84184675496157,1.667537685462022,0.26037234777899865,1.2370136284770687
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1364704138356243,1.0549451058315003,339.71657173410614,2.5311167327314825,6.873685764990572,3.4520899293619816,3.1784704362344263,0.5022181763013306,36309.083701120915,4.560015289161634,10.079749607520432,4.358572878749355,2.036563445442098,3.1784704362344263
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08125459708207838,1.4637661777109046,441.0522832696066,2.6444900747050366,7.86567194863173,5.5783775711605355,5.119239757082919,0.7092054699955952,37999.219768557996,4.579774679414478,7.457613305552934,5.932969434836522,2.860930000989188,5.119239757082919
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.044643889757508104,0.2237213738971149,767.7431831287327,2.885215968986525,3.6565441258364575,1.3477156658260518,2.3365568064357873,0.3685763440685277,252264.1836128786,5.401855593904521,15.656001886274558,2.618717331804156,0.3515873096605647,2.1200481668438633
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.16884747712575088,0.6517317854134361,379.3571312778614,2.5790482524847413,5.699704740315675,2.957233044074348,3.302476155554881,0.5188396906171254,43576.9484086369,4.639256814352358,9.941599685317577,4.113591790744397,1.963917398526658,3.302476155554881
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12763519398532286,1.2176634064796943,487.3747926476611,2.6878630634266227,7.443269108258054,5.052137907207062,4.772572699663462,0.6787525526387171,49770.679978348024,4.696973574214528,7.920008707082696,5.803655477211133,3.032264107585762,4.772572699663462
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07499656973918481,0.21915407167877823,1194.1069340279778,3.0770432202429254,3.629848860145339,2.201231854429029,4.040407877895486,0.606425209214053,352907.7788642459,5.547661231271798,10.148137555926722,3.2568036897898494,0.5752057818167794,2.3240279627321883
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12157991086005976,0.8622801255506979,407.35160956032047,2.6099694366692083,6.173680753304187,3.7179981854374486,4.001599613280967,0.602233632415728,41467.25056166504,4.617705240922689,8.667630953123254,4.631971277217771,2.361767994256338,4.001599613280967
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07840907509746908,0.3646140086776411,446.73061137528134,2.6500457127043715,4.028711425235912,3.291536699380952,6.561750675938584,0.8170197246600276,30413.871083449336,4.483071700748716,6.487103389840654,4.103825543522159,1.9432033911634925,6.561750675938584
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
