layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.03736107240290831,0.39585912801217316,168.70699997363758,2.2271331026653236,3.713873452067401,2.7555612353288805,5.520319630036835,0.7419642243854441,5155.870266141642,3.7123019809452034,6.003343636979314,2.9846965792779847,0.9091476568578517,5.520319630036835
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.047217571423443405,0.4224097766318923,204.08588228510789,2.3098129632768964,4.1040652453334605,2.5771526702836223,4.245718477093104,0.6279511938105714,9810.129327417852,3.991674732743222,7.356663976575471,3.073416076048065,1.0109388626306661,4.245718477093104
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07197609545939243,0.14894007161278566,286.69392478136865,2.457418490079785,2.975913335153094,0.56422284564939,1.547378403722272,0.18959653125125833,53117.84519470222,4.725240448908312,25.922610227748834,1.807622468960461,0.105287969717613,1.4637366720479539
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07880636200157165,0.3612498010839101,243.3320836852596,2.38619937505837,3.821451141836952,2.1163308957792117,3.5793399258730108,0.5538029448053867,16542.296673923356,4.218595805311354,8.617503382532249,2.988369606850767,1.1363270255835662,3.5793399258730108
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.057046081838627194,0.4529201875579997,281.95762353562964,2.4501838414840345,4.234497103287659,2.779607312045028,4.533354678818266,0.6564196985486055,17536.704516264228,4.243947984419464,7.465296507407015,3.388745192880092,1.4345732121947585,4.533354678818266
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.055440006144851006,0.12373235285280787,532.3580299396799,2.7262038092292187,2.723392252983458,1.4270445289421323,3.3419136352659486,0.5239952222742847,84803.23041582845,4.928412396184153,10.4054529253024,2.6428617858847376,0.17457338554269716,2.5384725542210207
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.11678527817953777,0.2290254996504942,295.1584049411373,2.4700551547182648,3.1606222424625985,1.8591840688462793,3.8746596359561782,0.5882335585279234,22484.164337675436,4.351876750908606,8.398212304988755,3.025069564685522,1.0936184197031376,3.8746596359561782
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.11325088843386727,0.19924216319751148,337.69188688786863,2.5285206267528073,3.0609769617178517,2.023925153369582,4.583553952084799,0.661202347708535,24879.34289897922,4.3958389057970795,7.64825060139504,3.140921888294943,1.1121913388437044,4.583553952084799
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.048265364561897894,0.11443934889310554,887.9672141612189,2.94839693090053,2.589842244686573,1.836392616807545,5.117703108508531,0.7090750877105212,154070.24532437697,5.187718774090539,8.316176895793603,3.1119470697721496,0.2473907232079751,4.182611230646989
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.10299275922083279,0.23329169609607883,320.015987727499,2.5051716758461104,3.1508431636750602,2.083349316333763,4.583568754772059,0.661203750269753,22342.90306970636,4.3491396014224675,7.577608792521425,3.172095394972152,1.2088642556698312,4.583568754772059
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07475424799390873,0.29004606346690676,252.76840442587138,2.40272278701122,3.5285629592480623,2.122504202479288,3.995037436990602,0.601520853387747,15992.807898223251,4.203924720634693,7.988826234299806,3.0280936393254403,1.0400818563098684,3.995037436990602
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
