layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.18094615232108902,0.9621112965456423,615.8195944085677,2.789453503352714,6.691927190585434,5.0611176553837725,5.705608398195569,0.756301960742195,66466.84216488949,4.8226050459632335,7.376560284506709,6.079769618022702,3.742228358315933,5.705608398195569
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.16955606867157208,0.3974939882366755,928.9490407253602,2.967991890593432,4.372848334756467,4.156265966713358,8.922182451354727,0.9504710999643734,96719.19678503535,4.98551268122249,6.245306965576715,5.369573161185302,4.2438552946034855,8.922182451354727
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.06953738520025743,0.24284247882215157,846.9745118022896,2.927870341204173,4.042807538231178,1.3778076339853549,2.1918188439015696,0.34080465640671526,327292.4793208605,5.514936026001631,17.182102921211623,2.398812060743045,0.4009643653379545,2.0333027430766517
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1181948136224723,3.652932305445046,524.0730701348451,2.7193918437470113,13.654128699281065,9.26805424782173,4.772797686490276,0.6787730255032476,57545.40646421801,4.760010661990775,8.012669159122323,9.647170897277455,3.7116908182144415,4.772797686490276
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.11905701768763699,1.4523468230535288,744.9705244621115,2.8721390897728614,8.821126999261466,7.218701661285816,6.581764433181483,0.8183423344761037,84321.01877111508,4.925935845069619,7.019407328136292,7.992177646308348,4.562039380568687,6.581764433181483
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07045118124189007,0.4943975548426625,1580.4072690351895,3.1987690185382696,4.924158936736307,3.0731988080198023,4.208296581137169,0.6241063392760214,593514.9977819145,5.773431697800517,10.250717921721225,3.963268478465313,1.0153819058532882,3.781874839541174
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07228066838301728,0.6344657704954917,682.5897600270177,2.834159768857478,5.208569806114575,4.732738275267442,8.102974904556152,0.9086444938707489,57500.95316619561,4.759675043844206,6.238214808927518,5.499807476626301,3.640246876724959,8.102974904556152
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.06730421147330579,0.31861277434853036,798.5474673412268,2.902300736619348,3.8851613816564123,4.374461110784075,13.364128556459706,1.12594064468927,47715.64826715608,4.678660828549425,5.155335230695588,5.093778763386965,3.1874465026145455,13.364128556459706
18,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
