layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1599697028365169,0.6854211720784092,477.56861176924605,2.6790357750237903,5.797948204548865,3.76496522525013,4.460275164602458,0.6493616521610648,51134.01539824792,4.708709897886516,8.251290374502418,4.815469993467997,2.580485898541093,4.460275164602458
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1505883144342008,0.4857429224789719,742.8045086097319,2.870874531118342,4.916184640437272,4.1758797735148265,7.069924163937814,0.8494147553301417,78043.06315269247,4.892334306906543,6.759653074315905,5.289786264808532,3.570112876643681,7.069924163937814
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.052284246033982074,0.29858349513810134,686.0087168972873,2.8363296341853803,4.469226712366809,1.2828853573354135,1.9366387588777374,0.28704861934740034,243002.44818593582,5.38561064902336,19.762015512450283,2.2939329782778466,0.34036393540297477,1.6557699673459711
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.15117434072703484,3.3688322925186487,483.74209343286554,2.684613879718877,13.605016232104992,8.544439322270936,4.246547165564112,0.6280359520709609,55105.10158851038,4.741191807366793,8.549236300457991,9.094333268448777,3.4026811901665237,4.246547165564112
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.10041731058477854,2.2681620527758377,706.7264223344374,2.849251328557589,10.886689175623646,8.92308285144147,6.601344082107226,0.8196323700892572,75660.6881588574,4.87887028702592,6.95251049747415,9.40270592373804,4.728065532782481,6.601344082107226
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.05307619799220875,0.23921573003353366,1353.4168988308897,3.1314315948038622,3.9878035104896585,2.441152386371952,4.094064033344171,0.612154630976842,447412.95864510385,5.650708558630882,10.230851606258044,3.508357741370474,0.6595407073877096,3.7111115428935744
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08153894793753996,0.6745203779183848,651.87917709081,2.814167108637992,5.423125911588761,4.724209178971866,7.432294353960526,0.8711229014389342,57175.67702336033,4.75721131583705,6.46101050492303,5.482167443186272,3.5256713188303017,7.432294353960526
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07416630728184795,0.299764742802942,839.2662361130571,2.9238997516908007,3.7144851969153465,4.403237224569824,15.32580444463284,1.1854232797122046,45959.59824647574,4.662376223669397,4.933089811431173,5.135711857345617,3.274795960843137,15.32580444463284
18,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
