layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.06513484180122009,0.13923208311589472,79.76827815436711,1.9018302176482242,2.5504228610705324,1.9477035697929155,5.8033489126211535,0.7636786822775626,1096.4321283309785,3.039981753018886,4.980707886139462,2.318903111547976,0.17440967675386307,5.8033489126211535
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0703278585942253,0.12265733500379757,64.99192494300515,1.8128594001728677,2.487141153033017,1.590152128107623,4.358623635010145,0.6393493695235051,969.1018682753008,2.98636943082223,5.6709507714818175,2.099711589012608,0.11858638079166087,4.358623635010145
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.05339487014552696,0.11838502246413032,140.58666426350598,2.1479441264344907,2.4974652473474044,0.5513164753346551,1.6624569550520085,0.22075040920798264,11888.795140636546,4.075137843660999,19.460386362507528,1.7343028393490463,0.04117914665087017,1.6624569550520085
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.06782819876640761,0.08574780140932686,142.47608948438707,2.153741986616202,2.081238635084228,1.3449395734293068,4.42813386347809,0.6462207412245531,4584.196571424069,3.6612632320078515,6.6656541618734755,2.3413794829693186,0.2060865727246274,4.42813386347809
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.04591569913120519,0.07907329508659107,124.93824527972377,2.0966954021167683,2.037036542888625,1.5682025337063243,5.886336248678853,0.7698450669336205,2651.8303532320087,3.4235457372999165,5.447058095645509,2.3252281805829305,0.14981368039037318,5.886336248678853
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0467308610348004,0.11281870301388554,316.5282803864397,2.500412518356814,2.4181091073884895,0.8641726716425717,2.277064771360261,0.357375384345606,43999.69361633288,4.643449652368023,13.993199464117243,2.2648594822125054,0.10059171376174239,1.8347557152438276
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12536592987284956,0.0577544230837496,218.88343167895428,2.3402128890109215,1.8527338377774223,1.0839838502108439,3.846561010281434,0.5850726251706037,12455.270184327614,4.0953531528512395,7.999734693888744,2.5051308635478335,0.1963352087508539,3.846561010281434
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08198413591021114,0.06353927186671063,182.63539611402763,2.26158495089417,1.884999649409107,1.3988049962941453,5.521686609932891,0.742071754088989,6040.851332222416,3.781098147699351,6.0953268694902025,2.4826631486095883,0.17534698691871783,5.521686609932891
18,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.064683858895878,0.06131879219483915,469.68286519242383,2.671804716691409,1.9944236997625846,1.0229274076196795,3.2575697880046315,0.5128937285198969,67719.80593253554,4.8307157048629215,10.418550932185012,2.5124687344182637,0.0851910405966355,2.5269549822629562
20,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08628305245293566,0.08955033131094474,173.61373756361155,2.239584086693139,2.0633512679937405,1.36847330091897,4.6049876333747255,0.6632284682431113,6545.452945921915,3.815939705143167,6.753582495111482,2.4859670471395594,0.29091933332568715,4.6049876333747255
22,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.0965206025090471,0.09203714549136134,113.75257780439826,2.0559612472064286,2.265301557885481,1.9953413049378077,7.60025417605305,0.8808281166770289,1702.528449366344,3.231094377735828,4.668246183972084,2.735196255945343,0.1263530384241683,7.60025417605305
24,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
