layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
2,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.16528204307848893,0.3613127661048767,733.6344248696815,2.8654797018606697,4.191027948189717,3.5867158349368076,7.174772592193028,0.8558081404553893,75015.54403821978,4.87515126326595,6.6965469628178615,4.79460751807625,3.211488627737731,7.174772592193028
4,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1807541463420389,3.7914493604595685,719.9159582368244,2.8572818005919327,15.18630450614288,12.293632277931737,6.449424919229517,0.8095209912957393,80360.49623257905,4.905042609888126,7.059191376911666,12.845532127253136,5.322344859270209,6.449424919229517
6,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.12187376331835165,1.0045009074811058,2639.3536100233964,3.4214975791529945,8.102894033879307,3.6592646505826147,2.828783543038527,0.4515997167533882,2462608.8821419086,6.391395441552601,15.152788862449276,5.131995263532411,1.7812295751631362,2.828783543038527
8,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.1947231956009805,0.5294143762592267,673.9705980306389,2.8286409508504935,5.235315010073814,3.868821745375473,5.4825862708470074,0.7389854742133131,82850.74681362048,4.918296427487674,7.655471046604057,5.1601294841383405,3.1980317876273046,5.4825862708470074
10,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.18140026367832118,1.719092663029087,658.2936477065956,2.818419664329078,9.7656870344595,7.08170215395579,5.310821369664401,0.7251616940996656,81597.64685104434,4.91167763455849,7.773217165940696,8.040184939535854,4.072672241416015,5.310821369664401
12,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.08196679562009557,1.5295460770814149,4499.568631349341,3.6531708804410217,10.428755255746939,7.35881872062972,5.077240235157475,0.7056277130076977,3987622.592294971,6.600714047874346,10.35438606817068,8.407796875843783,3.237672552524476,4.976032518300958
14,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07717459749240418,0.7938610630765529,815.7512864825196,2.911557767365605,5.89368825364094,5.587907836337127,8.873956738830724,0.9481173071692567,74989.11488783848,4.874998227561954,6.141766942444049,6.347309157056927,4.585270900828282,8.873956738830724
16,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.07373473718181855,0.5315370259643096,750.979247274176,2.8756279357806807,4.869647959241526,4.825644296707643,9.794080902694875,0.9909636871284764,57582.72118022935,4.760292184432885,5.803699919849558,5.506826185326017,3.7049043243607107,9.794080902694875
18,CONV2D,512,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
