layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,256,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
1,CONV2D,256,256,,1,LEVEL.LAYER,Layer level,0.060410271156428164,0.32976118421916223,1357.725474109822,3.1328119664600833,4.297611842191622,3.3936048805580303,6.16096862266804,0.7896489969711685,299209.19516847644,5.475974935948998,7.934694980875073,4.4468482883243725,1.4664470078735827,5.81202944269656
4,DENSE,65536,128,,1,LEVEL.LAYER,Layer level,0.11618550670922256,0.43079668518227343,164.6558402741748,2.216577139565776,5.854832083958457,3.3484917177601083,3.7318084420272513,0.5719193428167781,7264.9885859807455,3.8612349363147738,7.751362731146114,3.9525542012521058,0.9996976855456832,3.7318084420272513
5,DENSE,128,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
