layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,512,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
1,CONV2D,512,512,,1,LEVEL.LAYER,Layer level,0.10507112177475969,0.01565890344470314,525.0478193284359,2.72019885907209,1.3303249300390276,1.6076154441309052,16.159881997908798,1.2084381851610815,17059.234257850414,4.2319595329830975,4.502007454704015,2.838238332172029,0.0012471793592836629,11.670342147890322
4,DENSE,131072,128,,1,LEVEL.LAYER,Layer level,0.1358600832037733,0.200252683629291,347.17130243281827,2.540543818721713,3.032342771772392,3.716335712602497,16.809927439330693,1.225565838795432,7170.043634507107,3.855521798647995,4.145911608010761,4.447883867593437,1.505797970700192,16.809927439330693
5,DENSE,128,128,,1,LEVEL.LAYER,Layer level,0.10866315359341144,0.06810278104373359,14.46426804042064,1.160296461209068,1.585842274128381,0.42693647319520256,1.8587350474297544,0.26921748786767435,112.55775815624449,2.0513754345504616,8.619770360381468,1.2152032773555594,0.005726889355759007,1.8587350474297544
6,DENSE,128,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
