layer_id,layer_type,N,M,slice,slice_count,level,comment,D,sigma,norm,lognorm,alpha,alpha_weighted,spectralnorm,logspectralnorm,softrank,softranklog,softranklogratio,logpnorm,xmin,xmax
0,CONV2D,3,64,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
1,CONV2D,64,64,,1,LEVEL.LAYER,Layer level,0.11559180221710702,0.07628908439104795,1204.4406468516424,3.0807854034377864,1.9888195481146727,2.9734838747453036,31.26798417813346,1.495099883528426,46394.972682725755,4.666470923347147,4.121176701809585,4.050934886249518,1.6324683224536758,31.26798417813346
3,CONV2D,64,128,,1,LEVEL.LAYER,Layer level,0.10269818909594997,0.1199978441548614,2109.8066616084056,3.324242659258015,2.336239440603736,3.8840621774372157,45.97560368126078,1.662527440437992,96818.39482145848,4.985957878078039,3.9990229074140817,4.873344003143755,4.699969809818206,45.97560368126078
4,CONV2D,128,128,,1,LEVEL.LAYER,Layer level,0.08565130915899258,0.500927189177707,3252.7334239434913,3.5122484723644676,4.168141719415205,6.542359980349249,37.12023638770392,1.569610733213541,285027.13767048815,5.454886211515394,4.4753114871655715,7.362188173921911,11.736414462226955,35.430104628653766
6,CONV2D,128,256,,1,LEVEL.LAYER,Layer level,0.10175927172072852,0.08399583907155482,5759.817488344952,3.7604087221279907,2.4524238339475932,4.1731256451892245,50.30754568092386,1.7016331302211614,659453.707192561,5.81918431403482,4.419764349133529,5.474138820152371,5.178688374123555,50.30754568092386
7,CONV2D,256,256,,1,LEVEL.LAYER,Layer level,0.06659258334020368,0.44351377457986574,7609.524538786538,3.881357521864892,4.2591473248492955,8.449169265009672,96.33190203244429,1.9837701353306991,601097.4815683832,5.778944908399085,3.9131121622796896,8.730883401491269,11.486262528882397,59.15771591270267
10,DENSE,4096,128,,1,LEVEL.LAYER,Layer level,0.15897167475169593,0.13583492807657532,507.7636168417825,2.7056615788320415,2.4692793945371663,3.9070577521952163,38.217860711997886,1.5822663732742737,6746.162286035775,3.8290567843898096,3.419982405659121,4.59868371164876,1.3244019884785014,38.217860711997886
11,DENSE,128,128,,1,LEVEL.LAYER,Layer level,0.08783373575302911,0.12713114092238395,72.98263317240122,1.863219528412211,1.9255286762645625,2.0120182502194326,11.089636549163405,1.0449173128507523,480.310127492781,2.68152174397367,3.5662525742423767,2.3979954741033627,0.23565312935457713,11.089636549163405
12,DENSE,128,10,,1,LEVEL.LAYER,Layer level,,,,,,,,,,,,,,
